Havaintopaikka;Koordinaatit;ELY-keskus;Päivämäärä;LevätilanneNum;LevätilanneTxt;Seuranta;Ylläpito;Lisätiedot
"Niemisjärvi (04.556.1.001)/Valtakunnallinen sinileväseuranta";"63° 38' 15.36"" N, 26° 30' 22.32"" E";"Pohjois-Savon elinkeino-, liikenne- ja ympäristökeskus";2023-06-28T10:00:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Pyhäselkä (Saimaa) (04.321.1.001)/Reijolan uimaranta";"62° 32' 53.77"" N, 29° 48' 39.14"" E";"Pohjois-Karjalan elinkeino-, liikenne- ja ympäristökeskus";2023-06-28T10:00:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Pyhäselkä (Saimaa) (04.321.1.001)/Niittylahden uimaranta";"62° 30' 31.24"" N, 29° 49' 3.38"" E";"Pohjois-Karjalan elinkeino-, liikenne- ja ympäristökeskus";2023-06-28T10:07:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Päijänne (yhd.)/Salonsaari, Venäjänniemenpohja";"61° 11' 16.08"" N, 25° 40' 30.07"" E";"Hämeen elinkeino-, liikenne- ja ympäristökeskus";2023-06-28T10:29:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Vanajavesi (yhd.)/Rotarien sinileväseuranta (Viljamaanlahti)";"61° 6' 44.88"" N, 24° 16' 47.70"" E";"Hämeen elinkeino-, liikenne- ja ympäristökeskus";2023-06-28T10:37:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Kustavin rannikkoalue (95.31)/Valtakunnallinen sinileväseuranta (Ströömi)";"60° 32' 41.33"" N, 21° 19' 54.32"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2023-06-28T10:53:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Saimaa (04.112.1.001)/Puumala Koskenselkä Hiekkasalmi";"61° 32' 44.23"" N, 28° 8' 7.22"" E";"Etelä-Savon elinkeino-, liikenne- ja ympäristökeskus";2023-06-28T11:09:00;1;;-;"Tavallisen käyttäjän ylläpitämä";"Siitepölyä ja puista peräisin olevaa ainesta (mänty) on myös runsaasti."
"Päijänne (yhd.)/Möyhärit";"61° 44' 11.95"" N, 25° 24' 55.35"" E";"Pirkanmaan elinkeino-, liikenne- ja ympäristökeskus";2023-06-28T11:09:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Alvajärvi (14.481.1.001)/Hiekan uimaranta Pihtipudas";"63° 22' 41.34"" N, 25° 32' 11.97"" E";"Keski-Suomen elinkeino-, liikenne- ja ympäristökeskus";2023-06-28T11:15:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Lohjanjärvi (23.021.1.001)/Havaintopaikka 6";"60° 11' 46.74"" N, 23° 46' 23.00"" E";"Uudenmaan elinkeino-, liikenne- ja ympäristökeskus";2023-06-28T11:37:00;1;;-;"Tavallisen käyttäjän ylläpitämä";"Rannassa vihertävää ja vesilasitestissä nousee vihreänä hippuna pintaan."
"Espoonlahti/Rotarien sinileväseuranta (Kivenlahden uimaranta)";"60° 9' 12.70"" N, 24° 37' 35.72"" E";"Uudenmaan elinkeino-, liikenne- ja ympäristökeskus";2023-06-28T11:37:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";"Muutama lautta jossa hajoamassa olevaa levää. Ks. Kuva.Ei silminnähtävää ""tuoretta"" levää."
"Sandöfjärden/Rotarien sinileväseuranta (Lökholmen)";"59° 51' 38.80"" N, 23° 26' 48.01"" E";"Uudenmaan elinkeino-, liikenne- ja ympäristökeskus";2023-06-28T11:43:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Saimaa (04.112.1.001)/Tölppäänniemi";"61° 30' 48.60"" N, 28° 9' 25.30"" E";"Etelä-Savon elinkeino-, liikenne- ja ympäristökeskus";2023-06-28T12:27:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Vesijärvi (14.241.1.001)/Rotarien sinileväseuranta (Paimelanlahti)";"61° 5' 11.90"" N, 25° 37' 48.03"" E";"Hämeen elinkeino-, liikenne- ja ympäristökeskus";2023-06-28T12:33:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Iniön - Kustavin ulkosaaristoalue/Rotarien sinileväseuranta (Grisslesklobben)";"60° 24' 23.56"" N, 21° 14' 32.87"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2023-06-28T13:16:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Kärinki (04.119.1.001)/Sammallahti";"61° 17' 12.95"" N, 28° 51' 47.32"" E";"Kaakkois-Suomen elinkeino-, liikenne- ja ympäristökeskus";2023-06-28T13:24:00;1;;-;"Tavallisen käyttäjän ylläpitämä";"Kärinki-järven Sammallahdessa havaittu sinilevää."
"Saimaa (04.112.1.001)/Petraselkä";"61° 23' 5.09"" N, 28° 11' 55.41"" E";"Etelä-Savon elinkeino-, liikenne- ja ympäristökeskus";2023-06-28T14:03:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Päijänne (yhd.)/Rättölä";"61° 12' 24.07"" N, 25° 29' 56.73"" E";"Hämeen elinkeino-, liikenne- ja ympäristökeskus";2023-06-28T14:58:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Tottijärvi (35.211.1.009)/Valtakunnallinen sinileväseuranta";"61° 24' 21.60"" N, 23° 19' 26.76"" E";"Pirkanmaan elinkeino-, liikenne- ja ympäristökeskus";2023-06-28T15:14:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Pyhäjärvi (35.211.1.001)/Valtakunnallinen sinileväseuranta (Lehtiniemi)";"61° 26' 20.60"" N, 23° 29' 18.64"" E";"Pirkanmaan elinkeino-, liikenne- ja ympäristökeskus";2023-06-28T15:15:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Pyhäjärvi (35.211.1.001)/Valtakunnallinen sinileväseuranta (Halkoniemi)";"61° 27' 31.32"" N, 23° 31' 19.20"" E";"Pirkanmaan elinkeino-, liikenne- ja ympäristökeskus";2023-06-28T15:16:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Pyhäjärvi (35.211.1.001)/Valtakunnallinen sinileväseuranta (Maatialanlahti)";"61° 28' 44.17"" N, 23° 32' 54.63"" E";"Pirkanmaan elinkeino-, liikenne- ja ympäristökeskus";2023-06-28T15:16:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Näsijärvi (yhd.)/Niihaman ryhmäpuutarha";"61° 31' 17.79"" N, 23° 53' 41.76"" E";"Pirkanmaan elinkeino-, liikenne- ja ympäristökeskus";2023-06-28T15:28:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Siekkisjärvi (35.417.1.009)/Havaintopaikka 1";"62° 12' 57.43"" N, 23° 51' 16.55"" E";"Pirkanmaan elinkeino-, liikenne- ja ympäristökeskus";2023-06-28T15:30:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Haukivesi (Saimaa) (04.211.1.001)/Valtakunnallinen sinileväseuranta (Pieni Raudanvesi)";"62° 4' 6.73"" N, 28° 18' 15.86"" E";"Etelä-Savon elinkeino-, liikenne- ja ympäristökeskus";2023-06-28T15:52:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Katumajärvi (35.236.1.001)/KaSyn havaintopaikka (Idänpää)";"60° 59' 57.31"" N, 24° 30' 33.23"" E";"Hämeen elinkeino-, liikenne- ja ympäristökeskus";2023-06-28T16:30:00;1;;-;"Asiantuntijan ylläpitämä";
"Mannervesi/Valtakunnallinen sinileväseuranta (Iso Marjakari)";"61° 0' 19.67"" N, 21° 18' 46.82"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2023-06-28T17:01:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";"Levää on paikasta riippuen vähäisestä runsaaseen. Tyynillä etelärannoilla runsaasti. Vesi on täysin sameata kauttaaltaan ja näkönäkyvyys heikko."
"Villinki/Rotarien sinileväseuranta (Jollas, Furuvik)";"60° 9' 30.67"" N, 25° 3' 49.64"" E";"Uudenmaan elinkeino-, liikenne- ja ympäristökeskus";2023-06-28T17:32:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Simpelejärvi (yhd.)/Rotarien sinileväseuranta (Kukkarolahti)";"61° 29' 41.82"" N, 29° 29' 26.38"" E";"Kaakkois-Suomen elinkeino-, liikenne- ja ympäristökeskus";2023-06-28T17:36:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";"Muutamia erillisiä sinileväpallosia"
"Ei nimeä (84.004.1.002)/Finnholmenin uimaranta";"63° 12' 20.24"" N, 22° 3' 2.38"" E";"Etelä-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus";2023-06-28T18:12:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Peltolammi (35.216.1.004)/Peltolammin uimala";"61° 26' 55.78"" N, 23° 44' 46.66"" E";"Pirkanmaan elinkeino-, liikenne- ja ympäristökeskus";2023-06-28T20:59:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Kyyvesi (14.932.1.001)/Sääskinlahti";"61° 54' 38.45"" N, 27° 10' 52.96"" E";"Etelä-Savon elinkeino-, liikenne- ja ympäristökeskus";2023-06-28T21:31:00;1;;-;"Tavallisen käyttäjän ylläpitämä";"Erittäin vähän sinilevää."
"Suvasvesi (04.273.1.001)/Rotarien sinileväseuranta (Ukonlahti)";"62° 38' 28.02"" N, 28° 15' 39.62"" E";"Pohjois-Savon elinkeino-, liikenne- ja ympäristökeskus";2023-06-28T22:48:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Säläisjärvi (39.004.1.001)/Säläisjärven uimaranta 2";"62° 39' 42.06"" N, 21° 59' 13.43"" E";"Etelä-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus";2023-06-29T04:50:36;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Gullkronan selän ulkosaaristoalue/Själskär";"60° 3' 31.96"" N, 22° 5' 21.82"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2023-06-29T08:49:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Kallavesi (yhd.)/Metsämaja";"62° 52' 32.58"" N, 27° 48' 47.88"" E";"Pohjois-Savon elinkeino-, liikenne- ja ympäristökeskus";2023-06-29T09:03:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Luodonjärvi (99.110.1.001)/Havaintopaikka 1";"63° 42' 40.44"" N, 22° 46' 15.97"" E";"Etelä-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus";2023-06-29T09:29:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Päijänne (yhd.)/Hämeenlahti";"61° 45' 24.41"" N, 25° 32' 25.71"" E";"Keski-Suomen elinkeino-, liikenne- ja ympäristökeskus";2023-06-29T10:18:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Kotkan-Haminan sisäsaaristo/Äijänniemen uimaranta";"60° 29' 39.15"" N, 26° 59' 10.73"" E";"Kaakkois-Suomen elinkeino-, liikenne- ja ympäristökeskus";2023-06-29T10:30:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Maksniemi sisä/Rotarien sinileväseuranta (Puntarniemi)";"65° 39' 30.79"" N, 24° 44' 20.28"" E";"Lapin elinkeino-, liikenne- ja ympäristökeskus";2023-06-29T10:35:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Helsinki-Porkkala/Låga Räfsö";"59° 58' 39.42"" N, 24° 29' 31.20"" E";"Uudenmaan elinkeino-, liikenne- ja ympäristökeskus";2023-06-29T11:30:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Pitkäjärvi (04.152.1.002)/Pitkäjärven uimaranta";"61° 40' 27.21"" N, 27° 14' 52.64"" E";"Etelä-Savon elinkeino-, liikenne- ja ympäristökeskus";2023-06-29T11:40:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Simuna (14.295.1.040)/Simuna";"62° 27' 17.64"" N, 25° 28' 55.92"" E";"Keski-Suomen elinkeino-, liikenne- ja ympäristökeskus";2023-06-29T12:15:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Kuusiston salmet ja Piikkiönlahti/Rävnäs";"60° 22' 29.31"" N, 22° 23' 31.98"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2023-06-29T13:01:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Saimaa (04.112.1.001)/Lepänselkä";"61° 30' 31.98"" N, 27° 40' 57.27"" E";"Etelä-Savon elinkeino-, liikenne- ja ympäristökeskus";2023-06-29T14:05:00;1;;-;"Tavallisen käyttäjän ylläpitämä";"Levä alkaa kasaantua rantaan."
"Niemisvesi - Pemu (35.472.1.001)/Havaintopaikka 2";"62° 35' 56.84"" N, 24° 14' 48.13"" E";"Etelä-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus";2023-06-29T14:07:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Joutsijärvi (35.143.1.001)/Havaintopaikka 1";"61° 30' 4.98"" N, 22° 9' 3.51"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2023-06-29T14:39:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Kankarinjärvi (35.534.1.001)/Mökki";"62° 10' 49.85"" N, 23° 5' 28.45"" E";"Pirkanmaan elinkeino-, liikenne- ja ympäristökeskus";2023-06-29T14:53:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Kallavesi (yhd.)/Vuorisalon laavu";"62° 48' 1.87"" N, 27° 44' 14.97"" E";"Pohjois-Savon elinkeino-, liikenne- ja ympäristökeskus";2023-06-29T15:21:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Kotajärvi (04.553.1.006)/Pitkäniemi";"63° 26' 47.78"" N, 26° 39' 11.39"" E";"Pohjois-Savon elinkeino-, liikenne- ja ympäristökeskus";2023-06-29T19:02:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Viinijärvi (04.352.1.001)/Havaintopaikka 6";"62° 43' 36.62"" N, 29° 19' 21.26"" E";"Pohjois-Karjalan elinkeino-, liikenne- ja ympäristökeskus";2023-06-29T19:03:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Rusutjärvi (21.083.1.001)/Uimaranta";"60° 25' 46.85"" N, 24° 59' 20.60"" E";"Uudenmaan elinkeino-, liikenne- ja ympäristökeskus";2023-06-30T07:14:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Arrajärvi (14.122.1.005)/Mökkiranta";"60° 59' 34.93"" N, 26° 4' 45.93"" E";"Hämeen elinkeino-, liikenne- ja ympäristökeskus";2023-06-30T07:52:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Ranta-Töysän järvi (44.071.1.001)/Pirkkola";"62° 39' 50.57"" N, 23° 38' 4.20"" E";"Etelä-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus";2023-06-30T09:51:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
Vappari/Latosaari;"60° 20' 19.74"" N, 22° 12' 15.41"" E";-;2023-06-30T09:53:24;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Tuomiojärvi (14.291.1.002)/Rantueen uimaranta";"62° 16' 8.11"" N, 25° 42' 41.64"" E";"Keski-Suomen elinkeino-, liikenne- ja ympäristökeskus";2023-06-30T10:00:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Saimaa (04.112.1.001)/Petraselkä";"61° 23' 4.98"" N, 28° 11' 55.84"" E";"Etelä-Savon elinkeino-, liikenne- ja ympäristökeskus";2023-06-30T10:06:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Katumajärvi (35.236.1.001)/KaSyn havaintopaikka (Idänpää)";"60° 59' 57.31"" N, 24° 30' 33.23"" E";"Hämeen elinkeino-, liikenne- ja ympäristökeskus";2023-06-30T10:43:00;1;;-;"Asiantuntijan ylläpitämä";
"Päijänne (yhd.)/Kotaniemi, Kärkelä";"61° 49' 1.39"" N, 25° 28' 23.06"" E";"Keski-Suomen elinkeino-, liikenne- ja ympäristökeskus";2023-06-30T11:10:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Pälkänevesi (yhd.)/Jouttesselkä";"61° 22' 24.83"" N, 24° 26' 37.24"" E";"Pirkanmaan elinkeino-, liikenne- ja ympäristökeskus";2023-06-30T11:21:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Gullkronan selän ulkosaaristoalue/Tunnhamn";"59° 56' 1.09"" N, 22° 10' 21.75"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2023-06-30T11:31:00;1;;-;"Tavallisen käyttäjän ylläpitämä";"Levää veteen sekoittuneena, paikoin jo heikkoja pintajuovia, ”vahva ykkönen”."
"Hakkenpää - Tuulvesi/Ikähimo";"60° 38' 31.35"" N, 21° 25' 45.59"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2023-06-30T12:01:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Leppävesi (14.311.1.001)/Pohjoonlahti";"62° 5' 40.47"" N, 26° 1' 55.02"" E";"Keski-Suomen elinkeino-, liikenne- ja ympäristökeskus";2023-06-30T13:32:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Sipoon saaristo/Niemenapaja";"60° 11' 46.34"" N, 25° 10' 0.74"" E";"Uudenmaan elinkeino-, liikenne- ja ympäristökeskus";2023-06-30T14:05:00;1;;-;"Tavallisen käyttäjän ylläpitämä";"Hiukkasia veteen sekoittuneena."
"Gullkronan selän ulkosaaristoalue/Kråkskär";"59° 58' 33.54"" N, 22° 2' 52.26"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2023-06-30T14:34:00;1;;-;"Tavallisen käyttäjän ylläpitämä";"Levää veteen sekoittuneena, ”vahva ykkönen”."
"Sääjärvi (35.840.1.004)/Kyläniemen lounaisranta";"60° 58' 55.61"" N, 24° 41' 19.94"" E";"Hämeen elinkeino-, liikenne- ja ympäristökeskus";2023-06-30T15:43:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Saimaa (04.112.1.001)/Havaintopaikka 2";"61° 7' 29.68"" N, 27° 56' 20.41"" E";"Kaakkois-Suomen elinkeino-, liikenne- ja ympäristökeskus";2023-06-30T16:41:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Paraisten ja Nauvon välinen vesialue/Yxkilsudd";"60° 10' 22.00"" N, 22° 15' 39.68"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2023-06-30T17:56:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Päijänne (yhd.)/Syväniementie 134";"61° 47' 7.36"" N, 25° 34' 51.52"" E";"Keski-Suomen elinkeino-, liikenne- ja ympäristökeskus";2023-06-30T17:59:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Paraisten ja Nauvon välinen vesialue/Våmholm";"60° 8' 36.86"" N, 22° 17' 18.65"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2023-06-30T18:11:00;1;;-;"Tavallisen käyttäjän ylläpitämä";"Aamulla tyvenellä hiukan raitoja veden pinnalla. Tuulen virittyä katosivat."
"Vesijärvi (14.241.1.001)/Lahden satama";"60° 59' 43.94"" N, 25° 38' 51.54"" E";"Hämeen elinkeino-, liikenne- ja ympäristökeskus";2023-06-30T21:09:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Näsijärvi (yhd.)/Pylsynlahti";"61° 34' 42.81"" N, 23° 48' 37.44"" E";"Pirkanmaan elinkeino-, liikenne- ja ympäristökeskus";2023-06-30T21:39:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Päijänne (yhd.)/Havaintopaikka 2";"62° 9' 20.41"" N, 25° 46' 1.06"" E";"Keski-Suomen elinkeino-, liikenne- ja ympäristökeskus";2023-07-01T08:29:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Pihlajavesi (Saimaa) (04.121.1.001)/Riihonlahti";"61° 33' 2.91"" N, 28° 31' 3.14"" E";"Etelä-Savon elinkeino-, liikenne- ja ympäristökeskus";2023-07-01T09:44:00;1;;-;"Tavallisen käyttäjän ylläpitämä";"Hippujen määrä vaihtelee."
"Korppoon - Houtskarin ulkosaaristoalue/Gyltö";"60° 6' 35.57"" N, 21° 27' 7.66"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2023-07-02T12:21:00;1;;-;"Tavallisen käyttäjän ylläpitämä";"Levähippusia vedessä jonkin verran, kuitenkin selvästi vähemmän kuin Gullkronan selän alueella edellisinä päivinä."
"Suuri-Onkamo (04.372.1.001)/Allinniemi";"62° 17' 2.09"" N, 30° 2' 2.40"" E";"Pohjois-Karjalan elinkeino-, liikenne- ja ympäristökeskus";2023-07-02T17:28:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Kallavesi (yhd.)/Väinölänniemen uimala";"62° 53' 7.34"" N, 27° 41' 57.48"" E";"Pohjois-Savon elinkeino-, liikenne- ja ympäristökeskus";2023-07-03T08:15:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Paraisten ja Nauvon välinen vesialue/Yxkilsudd";"60° 10' 22.00"" N, 22° 15' 39.68"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2023-07-03T09:05:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Pyhäjärvi (35.211.1.001)/Valtakunnallinen sinileväseuranta (Mäyriänranta)";"61° 20' 25.80"" N, 23° 38' 48.84"" E";"Pirkanmaan elinkeino-, liikenne- ja ympäristökeskus";2023-07-03T12:30:25;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Juurusvesi - Akonvesi (04.611.1.001)/Kotkatniemi";"62° 56' 45.39"" N, 27° 48' 43.77"" E";"Pohjois-Savon elinkeino-, liikenne- ja ympäristökeskus";2023-07-03T14:30:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Reisjärvi (53.053.1.001)/Valtakunnallinen sinileväseuranta (Salmensuun uimaranta)";"63° 36' 13.85"" N, 24° 57' 5.19"" E";"Pohjois-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus";2023-07-04T06:21:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Heiniö (14.937.1.014)/Valtakunnallinen sinileväseuranta";"62° 14' 32.64"" N, 27° 12' 2.16"" E";"Etelä-Savon elinkeino-, liikenne- ja ympäristökeskus";2023-07-04T07:40:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Pyhitty (04.257.1.023)/Valtakunnallinen sinileväseuranta";"62° 15' 30.60"" N, 27° 13' 53.40"" E";"Etelä-Savon elinkeino-, liikenne- ja ympäristökeskus";2023-07-04T07:50:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Pieksänjärvi (14.793.1.001)/Valtakunnallinen sinileväseuranta";"62° 18' 26.64"" N, 27° 8' 16.80"" E";"Etelä-Savon elinkeino-, liikenne- ja ympäristökeskus";2023-07-04T08:15:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Kallavesi (yhd.)/Savisaaren viljelypalstat";"62° 53' 57.96"" N, 27° 37' 28.47"" E";"Pohjois-Savon elinkeino-, liikenne- ja ympäristökeskus";2023-07-04T08:18:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Saimaa (04.112.1.001)/Valtakunnallinen sinileväseuranta (Huhtiniemi)";"61° 3' 32.40"" N, 28° 8' 24.72"" E";"Kaakkois-Suomen elinkeino-, liikenne- ja ympäristökeskus";2023-07-04T08:35:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Mannervesi/Valtakunnallinen sinileväseuranta (Iso Marjakari)";"61° 0' 19.67"" N, 21° 18' 46.82"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2023-07-04T09:00:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";"Levää tällä hetkellä hyvin vähän kiitos sateiden ja tuulien."
"Pyhäjärvi (16.003.1.001)/Pyykkiniekan uimaranta";"60° 44' 21.67"" N, 26° 5' 37.27"" E";"Hämeen elinkeino-, liikenne- ja ympäristökeskus";2023-07-04T09:23:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Kirkkojärvi (35.713.1.022)/Valtakunnallinen sinileväseuranta";"61° 27' 16.56"" N, 24° 2' 33.00"" E";"Pirkanmaan elinkeino-, liikenne- ja ympäristökeskus";2023-07-04T09:26:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Rautavesi - Liekovesi (35.131.1.001)/Valtakunnallinen sinileväseuranta (Liekovesi)";"61° 20' 20.04"" N, 22° 54' 20.16"" E";"Pirkanmaan elinkeino-, liikenne- ja ympäristökeskus";2023-07-04T09:53:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Houhajärvi (35.184.1.002)/Valtakunnallinen sinileväseuranta";"61° 17' 54.38"" N, 22° 58' 47.87"" E";"Pirkanmaan elinkeino-, liikenne- ja ympäristökeskus";2023-07-04T09:54:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Ahmo (04.651.1.003)/Valtakunnallinen sinileväseuranta";"63° 4' 57.36"" N, 27° 39' 15.84"" E";"Pohjois-Savon elinkeino-, liikenne- ja ympäristökeskus";2023-07-04T10:33:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Siilinjärvi (04.611.1.010)/Valtakunnallinen sinileväseuranta (Siilinlahti)";"63° 4' 22.80"" N, 27° 40' 16.68"" E";"Pohjois-Savon elinkeino-, liikenne- ja ympäristökeskus";2023-07-04T10:34:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Aumanalanen (04.611.1.017)/Ranta";"63° 3' 52.40"" N, 27° 39' 37.19"" E";"Pohjois-Savon elinkeino-, liikenne- ja ympäristökeskus";2023-07-04T10:35:00;1;;-;"Asiantuntijan ylläpitämä";"Ei vielä kerääntyneenä pinnassa, vesipatsaassa silminnähtävästi"
"Syvä-Kumpunen (04.611.1.018)/Ranta";"63° 3' 49.54"" N, 27° 39' 10.57"" E";"Pohjois-Savon elinkeino-, liikenne- ja ympäristökeskus";2023-07-04T10:35:00;1;;-;"Asiantuntijan ylläpitämä";
