Havaintopaikka;Koordinaatit;ELY-keskus;Päivämäärä;LevätilanneNum;LevätilanneTxt;Seuranta;Ylläpito;Lisätiedot
"Dragsfjärden (92.113.1.001)/Valtakunnallinen sinileväseuranta";"60° 3' 27.72"" N, 22° 27' 39.24"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2024-06-18T13:16:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Paimionlahden rannikkoalue (92.211)/Valtakunnallinen sinileväseuranta (Genbölen uimaranta)";"60° 5' 4.84"" N, 22° 29' 15.47"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2024-06-18T13:17:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Askaistenlahti/Kultarannan uimapaikka";"60° 27' 48.33"" N, 22° 0' 12.34"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2024-06-18T15:01:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Pohjois-Airisto - Kotkanaukko/Porhonkallio";"60° 27' 30.64"" N, 21° 56' 11.75"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2024-06-18T15:03:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Järvenkylänjärvi (35.515.1.001)/Valtakunnallinen sinileväseuranta (uimaranta)";"61° 41' 26.52"" N, 23° 7' 58.08"" E";"Pirkanmaan elinkeino-, liikenne- ja ympäristökeskus";2024-06-18T16:31:45;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Päijänne (yhd.)/Toivakka Haukanniemi";"62° 5' 32.31"" N, 25° 48' 39.65"" E";"Keski-Suomen elinkeino-, liikenne- ja ympäristökeskus";2024-06-18T17:45:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Kuortaneenjärvi (44.041.1.001)/Havaintopaikka 4";"62° 49' 5.26"" N, 23° 29' 55.03"" E";"Etelä-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus";2024-06-18T17:54:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Haapajärvi (06.022.1.001)/Valtakunnallinen sinileväseuranta";"60° 55' 25.14"" N, 28° 18' 9.76"" E";"Kaakkois-Suomen elinkeino-, liikenne- ja ympäristökeskus";2024-06-18T18:00:13;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";"Haapajärven yleinen levätilanne on ykkösen ja kakkosen väliltä."
"Simpelejärvi (yhd.)/Havaintopaikka 2";"61° 27' 22.88"" N, 29° 23' 9.96"" E";"Kaakkois-Suomen elinkeino-, liikenne- ja ympäristökeskus";2024-06-18T18:34:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Narvijärvi (33.009.1.001)/Rotarien sinileväseuranta (Houninlahti)";"61° 7' 37.56"" N, 21° 30' 40.68"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2024-06-18T20:08:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Särkinen (59.861.1.003)/Valtakunnallinen sinileväseuranta";"64° 8' 9.96"" N, 28° 17' 10.32"" E";"Kainuun elinkeino-, liikenne- ja ympäristökeskus";2024-06-19T07:07:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Sotkamojärvi (59.821.1.006)/Valtakunnallinen sinileväseuranta";"64° 8' 18.24"" N, 28° 25' 55.56"" E";"Kainuun elinkeino-, liikenne- ja ympäristökeskus";2024-06-19T07:12:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Unnukka (04.271.1.001)/Valtakunnallinen sinileväseuranta (Kalmalahti)";"62° 29' 4.92"" N, 27° 46' 51.60"" E";"Pohjois-Savon elinkeino-, liikenne- ja ympäristökeskus";2024-06-19T07:56:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Suolivesi (14.524.1.011)/Mansikkalahti";"62° 12' 45.19"" N, 25° 9' 59.79"" E";"Keski-Suomen elinkeino-, liikenne- ja ympäristökeskus";2024-06-19T08:00:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Kyyvesi (14.932.1.001)/Valtakunnallinen sinileväseuranta (Mökäresaaret, eteläpuoli)";"61° 59' 52.56"" N, 27° 8' 0.06"" E";"Etelä-Savon elinkeino-, liikenne- ja ympäristökeskus";2024-06-19T08:30:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Haminan rannikkoalue (91.112)/Valtakunnallinen sinileväseuranta (Suomenlahti, Tammio)";"60° 26' 1.72"" N, 27° 23' 14.47"" E";"Kaakkois-Suomen elinkeino-, liikenne- ja ympäristökeskus";2024-06-19T08:40:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";"Näytteenottajien havainto vesistönäytteenoton yhteydessä: hieman levää (levämäärä 1)."
"Mynälahden sisäosa/Valtakunnallinen sinileväseuranta (Kärmäläinen)";"60° 33' 22.67"" N, 21° 46' 3.57"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2024-06-19T10:40:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Savijärvi (81.043.1.002)/Valtakunnallinen sinileväseuranta";"60° 21' 50.39"" N, 25° 20' 6.94"" E";"Uudenmaan elinkeino-, liikenne- ja ympäristökeskus";2024-06-19T10:49:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";"Vesi sekoittunutta"
"Virolahden rannikkoalue (91.111)/Valtakunnallinen sinileväseuranta (Suomenlahti, Virolahti, Rautalanselkä)";"60° 32' 40.10"" N, 27° 44' 51.51"" E";"Kaakkois-Suomen elinkeino-, liikenne- ja ympäristökeskus";2024-06-19T12:34:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";"Levähavaintotiedot merivartiostolta Hurpun edustalta ja Virolahden Rautalanselän puolelta."
"Mannervesi/Valtakunnallinen sinileväseuranta (Iso Marjakari)";"61° 0' 22.11"" N, 21° 18' 48.38"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2024-06-19T18:00:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";"Levää on hieman, tikkuja ja hiutaleita. Veden lämpötila 18 astetta ja tuulista, joten levätilanne pysynyt suhteellisen hyvänä."
"Vesijärvi (14.241.1.001)/Valtakunnallinen sinileväseuranta (Mukkula)";"61° 0' 51.82"" N, 25° 38' 31.83"" E";"Hämeen elinkeino-, liikenne- ja ympäristökeskus";2024-06-19T18:07:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Vesijärvi (14.241.1.001)/Rotarien sinileväseuranta (Paimelanlahti)";"61° 5' 11.90"" N, 25° 37' 48.03"" E";"Hämeen elinkeino-, liikenne- ja ympäristökeskus";2024-06-19T21:52:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Seurasaari/Rotarien sinileväseuranta (Munkkiniemen mattolaituri, Torpanranta)";"60° 11' 54.06"" N, 24° 52' 31.36"" E";"Uudenmaan elinkeino-, liikenne- ja ympäristökeskus";2024-06-20T12:59:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Iso- ja Pikku-Nauvon vesialue/Rotarien sinileväseuranta (Anisorfjärden, Tratten)";"60° 9' 13.61"" N, 21° 56' 3.80"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2024-06-22T08:59:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Ruotsinvesi - Velhovesi/Karuksenperä";"60° 52' 38.97"" N, 21° 19' 50.34"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2024-06-22T10:00:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Hangon läntisen selän ulkosaaristoalue/Gröndalen";"59° 52' 15.54"" N, 22° 27' 41.59"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2024-06-22T10:07:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Eekholmanselkä - Orvlaxfjärden/Havaintopaikka 2";"60° 2' 7.44"" N, 22° 53' 27.76"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2024-06-22T10:17:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Saimaa (04.112.1.001)/Siikavesi";"61° 40' 56.56"" N, 27° 47' 47.68"" E";"Etelä-Savon elinkeino-, liikenne- ja ympäristökeskus";2024-06-22T13:28:00;1;;-;"Kokeneen käyttäjän ylläpitämä";
"Kätkänjärvi (44.073.1.002)/Synkeälahti";"62° 52' 0.11"" N, 23° 50' 52.28"" E";-;2024-06-22T14:32:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Päijänne (yhd.)/Leiriranta, Lehtisaari";"62° 7' 26.66"" N, 25° 45' 54.65"" E";"Keski-Suomen elinkeino-, liikenne- ja ympäristökeskus";2024-06-22T15:02:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Mynälahden ulko-osa/Villa Verde, kaislikko";"60° 32' 29.86"" N, 21° 39' 57.59"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2024-06-22T16:58:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Iso-Roine (35.773.1.001)/Lehdesmäen uimaranta";"61° 11' 21.51"" N, 24° 37' 44.32"" E";"Hämeen elinkeino-, liikenne- ja ympäristökeskus";2024-06-22T18:10:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Peränne (35.424.1.001)/Havaintopaikka 2";"62° 27' 26.11"" N, 23° 58' 42.25"" E";"Etelä-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus";2024-06-22T22:28:00;1;;-;"Tavallisen käyttäjän ylläpitämä";"Jonkin verran sinilevää."
"Kotojärvi eli Lahnusta (23.092.1.002)/Kotojärvi";"60° 26' 41.61"" N, 24° 24' 14.37"" E";"Uudenmaan elinkeino-, liikenne- ja ympäristökeskus";2024-06-23T09:15:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Pälkänevesi (yhd.)/Jouttesselkä uusi";"61° 22' 23.84"" N, 24° 26' 50.58"" E";"Pirkanmaan elinkeino-, liikenne- ja ympäristökeskus";2024-06-23T09:40:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Saimaa (04.112.1.001)/Palvainniemen veneranta";"61° 5' 36.37"" N, 28° 9' 21.95"" E";"Kaakkois-Suomen elinkeino-, liikenne- ja ympäristökeskus";2024-06-23T11:48:00;1;;-;"Tavallisen käyttäjän ylläpitämä";"Levähiutaleita veden pinnalla."
"Ylistenjärvi (35.138.1.003)/Uimaranta";"61° 14' 46.17"" N, 22° 53' 57.58"" E";"Pirkanmaan elinkeino-, liikenne- ja ympäristökeskus";2024-06-23T11:57:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Vesijärvi (14.241.1.001)/Kankolan uimaranta";"60° 59' 51.02"" N, 25° 36' 14.47"" E";"Hämeen elinkeino-, liikenne- ja ympäristökeskus";2024-06-23T12:00:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Päijänne (yhd.)/Kopsuonlahti, Koveronranta";"61° 10' 23.16"" N, 25° 41' 5.71"" E";"Hämeen elinkeino-, liikenne- ja ympäristökeskus";2024-06-23T12:49:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Raanujärvi (67.962.1.002)/Palovaaranniemi";"66° 42' 51.82"" N, 24° 39' 38.74"" E";"Lapin elinkeino-, liikenne- ja ympäristökeskus";2024-06-23T13:08:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Uudenkaupungin avomeri/Rotarien sinileväseuranta (Putsaari, Lohiluoma)";"60° 47' 12.36"" N, 21° 8' 58.88"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2024-06-23T13:22:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Kivijärvi (14.443.1.001)/Palosaari";"63° 12' 53.23"" N, 25° 10' 28.22"" E";"Keski-Suomen elinkeino-, liikenne- ja ympäristökeskus";2024-06-23T13:55:45;1;;-;"Tavallisen käyttäjän ylläpitämä";"Tuuli kääntyi etelään ja toi rannalle hieman sinilevää."
"Jääsjärvi (14.821.1.001)/Havaintopaikka 1";"61° 32' 56.40"" N, 26° 9' 24.80"" E";"Hämeen elinkeino-, liikenne- ja ympäristökeskus";2024-06-23T14:01:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Kuttajärvi (14.724.1.001)/Keihässalo";"62° 51' 26.00"" N, 27° 6' 53.85"" E";"Pohjois-Savon elinkeino-, liikenne- ja ympäristökeskus";2024-06-23T14:12:00;1;;-;"Tavallisen käyttäjän ylläpitämä";"Rannoilla selvästi levää pinnassa, vesimukiin otettaessa nousi vihreä hile pintaan."
"Kätkänjärvi (44.073.1.002)/Havaintopaikka 2";"62° 51' 38.57"" N, 23° 49' 16.15"" E";"Etelä-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus";2024-06-23T15:31:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Saimaa (04.112.1.001)/Luonteri, Avokkaansalmi";"61° 35' 44.63"" N, 27° 47' 9.31"" E";"Etelä-Savon elinkeino-, liikenne- ja ympäristökeskus";2024-06-23T17:20:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Hakkenpää - Tuulvesi/Rotarien sinileväseuranta (Tupaluoto, Lokalahti)";"61° 8' 42.81"" N, 21° 28' 23.91"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2024-06-23T18:08:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";"Levähiutaleita veden seassa jonkun verran. Uitiin kyllä."
"Kallavesi (yhd.)/Neulalahti";"62° 53' 38.75"" N, 27° 37' 10.16"" E";"Pohjois-Savon elinkeino-, liikenne- ja ympäristökeskus";2024-06-23T18:15:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Nummijärvi (26.003.1.001)/Uimaranta";"60° 35' 10.39"" N, 23° 15' 1.89"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2024-06-23T18:29:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Saimaa (04.112.1.001)/Läntinen Piensaimaa, länsiosa, Konstu";"61° 8' 13.20"" N, 28° 4' 4.80"" E";"Kaakkois-Suomen elinkeino-, liikenne- ja ympäristökeskus";2024-06-23T18:34:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Hormajärvi (23.025.1.001)/Valtakunnallinen sinileväseuranta (Humppilanniemi)";"60° 16' 53.19"" N, 24° 0' 18.75"" E";"Uudenmaan elinkeino-, liikenne- ja ympäristökeskus";2024-06-23T18:40:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
Våtskär-Ölandet/Hamnholmen;"60° 16' 20.07"" N, 26° 6' 22.90"" E";"Uudenmaan elinkeino-, liikenne- ja ympäristökeskus";2024-06-23T18:56:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Iisvesi - Virmasvesi - Rasvanki (14.722.1.001)/Havaintopaikka 1";"62° 47' 37.96"" N, 26° 47' 47.09"" E";"Pohjois-Savon elinkeino-, liikenne- ja ympäristökeskus";2024-06-23T19:14:00;1;;-;"Tavallisen käyttäjän ylläpitämä";"Testattu kelluvaksi, rantaan ajautunutta."
"Vesijärvi (14.241.1.001)/Veneranta";"60° 59' 37.30"" N, 25° 36' 44.95"" E";"Hämeen elinkeino-, liikenne- ja ympäristökeskus";2024-06-23T20:45:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Ei nimeä (84.004.1.002)/Finnholmenin uimaranta";"63° 12' 20.67"" N, 22° 3' 1.72"" E";"Etelä-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus";2024-06-23T21:50:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
Niulalahti/Niulalahti;"60° 22' 2.30"" N, 21° 51' 3.19"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2024-06-24T08:00:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Keipsalo/Rotarien sinileväseuranta (Stora Småholmen)";"60° 19' 2.00"" N, 26° 7' 13.01"" E";"Uudenmaan elinkeino-, liikenne- ja ympäristökeskus";2024-06-24T08:22:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";"Pilvistä, tyyntä, vedenkorkeus +5"
"Vardskadsudden - Strömma/Rotarien sinileväseuranta (Pedersåstrand)";"60° 5' 25.13"" N, 22° 49' 30.25"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2024-06-24T08:52:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Iso-Kiimanen (59.823.1.001)/Pajusalmi";"64° 7' 39.60"" N, 28° 33' 36.93"" E";"Kainuun elinkeino-, liikenne- ja ympäristökeskus";2024-06-24T09:30:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Inkoo Degerö/Svenviken länsi";"60° 2' 51.64"" N, 24° 8' 25.52"" E";"Uudenmaan elinkeino-, liikenne- ja ympäristökeskus";2024-06-24T09:35:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Porkkala-Jussarö/Rotarien sinileväseuranta (Gyltan)";"59° 51' 24.80"" N, 23° 34' 5.80"" E";"Uudenmaan elinkeino-, liikenne- ja ympäristökeskus";2024-06-24T09:38:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Porkkala-Jussarö/Rotarien sinileväseuranta (Gyltan)";"59° 51' 23.79"" N, 23° 34' 5.66"" E";"Uudenmaan elinkeino-, liikenne- ja ympäristökeskus";2024-06-24T09:40:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Halikonlahden pohjoinen haara/Rotarien sinileväseuranta (Sandö)";"60° 13' 31.28"" N, 22° 30' 11.51"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2024-06-24T10:22:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Päijänne (yhd.)/Kopsuonlahti, Koveronranta";"61° 10' 23.65"" N, 25° 41' 3.75"" E";"Hämeen elinkeino-, liikenne- ja ympäristökeskus";2024-06-24T10:34:00;1;;-;"Tavallisen käyttäjän ylläpitämä";"Levää on ihan rannan tuntumassa sen verran, että se muodostaa jo raitoja pinnalle. Kauempana vähemmän."
"Bengtsår/Rotarien sinileväseuranta (Björkholmen)";"59° 53' 40.92"" N, 22° 55' 57.95"" E";"Uudenmaan elinkeino-, liikenne- ja ympäristökeskus";2024-06-24T10:51:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Pihlajavesi (Saimaa) (04.121.1.001)/Riihonlahti";"61° 32' 59.24"" N, 28° 31' 48.42"" E";"Etelä-Savon elinkeino-, liikenne- ja ympäristökeskus";2024-06-24T10:57:00;1;;-;"Tavallisen käyttäjän ylläpitämä";"Yksittäisiä hippusia."
"Luodonjärvi (99.110.1.001)/Valtakunnallinen sinileväseuranta";"63° 45' 18.56"" N, 22° 44' 47.74"" E";"Etelä-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus";2024-06-24T11:30:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";"Gröna korn syntes i vattnet, ingen direkt algblomning"
"Vihtijärvi (23.093.1.001)/Ainolantie";"60° 31' 1.35"" N, 24° 37' 1.92"" E";"Uudenmaan elinkeino-, liikenne- ja ympäristökeskus";2024-06-24T11:50:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Rymättylän ja Houtskarin välinen saaristo/Rotarien sinileväseuranta (Mårtensholm)";"60° 8' 47.28"" N, 21° 28' 37.72"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2024-06-24T12:13:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Mannervesi/Valtakunnallinen sinileväseuranta (Iso Marjakari)";"61° 0' 19.67"" N, 21° 18' 46.82"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2024-06-24T13:00:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";"Levää selvästi havaittavissa veteen sekoittuneena. Viikonloppuna tyynenä aamuna esiintyi myös kukintaa."
"Rapojärvi - Haukkajärvi (14.182.1.002)/Vennan uimaranta";"60° 53' 53.44"" N, 26° 52' 7.78"" E";"Kaakkois-Suomen elinkeino-, liikenne- ja ympäristökeskus";2024-06-24T14:30:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Saimaa (04.112.1.001)/Rotarien sinileväseuranta (Pulkkaselkä, Hietalahti)";"61° 6' 42.31"" N, 28° 1' 58.31"" E";"Kaakkois-Suomen elinkeino-, liikenne- ja ympäristökeskus";2024-06-24T17:19:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Askaistenlahti/Nunnalahden uimaranta";"60° 28' 20.18"" N, 22° 0' 53.93"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2024-06-24T19:31:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Paraisten sisäsaaristovedet/Rotarien sinileväseuranta (Hessund)";"60° 19' 24.33"" N, 22° 21' 8.51"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2024-06-24T20:11:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Ukonvesi (Saimaa) (04.151.1.001)/Koivukummunpolku";"61° 36' 36.50"" N, 27° 16' 29.62"" E";"Etelä-Savon elinkeino-, liikenne- ja ympäristökeskus";2024-06-24T20:31:00;1;;-;"Kokeneen käyttäjän ylläpitämä";
"Jukajärvi (04.176.1.001)/Havaintopaikka 2";"61° 53' 4.64"" N, 27° 52' 49.95"" E";"Etelä-Savon elinkeino-, liikenne- ja ympäristökeskus";2024-06-24T21:42:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Dragsfjärden (92.113.1.001)/Valtakunnallinen sinileväseuranta";"60° 3' 27.72"" N, 22° 27' 39.24"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2024-06-25T05:47:10;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Paimionlahden rannikkoalue (92.211)/Valtakunnallinen sinileväseuranta (Genbölen uimaranta)";"60° 5' 4.84"" N, 22° 29' 15.47"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2024-06-25T05:48:45;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Heiniö (14.937.1.014)/Valtakunnallinen sinileväseuranta";"62° 14' 32.64"" N, 27° 12' 2.16"" E";"Etelä-Savon elinkeino-, liikenne- ja ympäristökeskus";2024-06-25T07:50:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Ähtärinjärvi (35.433.1.001)/Valtakunnallinen sinileväseuranta (Suninsalmi)";"62° 47' 3.76"" N, 24° 0' 49.99"" E";"Etelä-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus";2024-06-25T08:35:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Kirkkojärvi (35.713.1.022)/Valtakunnallinen sinileväseuranta";"61° 27' 16.56"" N, 24° 2' 33.00"" E";"Pirkanmaan elinkeino-, liikenne- ja ympäristökeskus";2024-06-25T09:00:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Ähtärinjärvi (35.433.1.001)/Valtakunnallinen sinileväseuranta (Ähtärinsalmi)";"62° 35' 31.30"" N, 24° 8' 6.38"" E";"Etelä-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus";2024-06-25T09:06:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Korppoon - Houtskarin ulkosaaristoalue/Valtakunnallinen sinileväseuranta (Korpoström)";"60° 6' 35.49"" N, 21° 35' 58.59"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2024-06-25T09:15:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Saimaa (04.112.1.001)/Valtakunnallinen sinileväseuranta (Ukonlinna)";"61° 12' 23.40"" N, 28° 43' 17.40"" E";"Kaakkois-Suomen elinkeino-, liikenne- ja ympäristökeskus";2024-06-25T09:45:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Rusutjärvi (21.083.1.001)/Valtakunnallinen sinileväseuranta (uimaranta)";"60° 25' 46.91"" N, 24° 59' 18.94"" E";"Uudenmaan elinkeino-, liikenne- ja ympäristökeskus";2024-06-25T09:57:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";"Levähippuja vähän. Levä mahdollisesti runsastumassa."
"Painio (27.042.1.001)/Valtakunnallinen sinileväseuranta (Moronperä)";"60° 34' 27.93"" N, 23° 43' 49.76"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2024-06-25T10:29:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Saimaa (04.112.1.001)/Tihjapää";"61° 2' 33.65"" N, 28° 4' 22.14"" E";"Kaakkois-Suomen elinkeino-, liikenne- ja ympäristökeskus";2024-06-25T12:00:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Vehkalampi (14.824.1.001)/Uimaranta";"61° 31' 1.39"" N, 26° 12' 42.03"" E";"Hämeen elinkeino-, liikenne- ja ympäristökeskus";2024-06-25T12:15:00;1;;-;"Tavallisen käyttäjän ylläpitämä";"Vihreitä pikkupalluroita"
"Päijänne (yhd.)/Huhtsalmi";"61° 59' 3.27"" N, 25° 43' 21.55"" E";"Keski-Suomen elinkeino-, liikenne- ja ympäristökeskus";2024-06-25T12:30:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Kikurinjärvi (35.289.1.008)/Rotarien sinileväseuranta";"61° 9' 47.58"" N, 23° 26' 14.94"" E";"Pirkanmaan elinkeino-, liikenne- ja ympäristökeskus";2024-06-25T12:30:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
